1.000000000000000	 0.000000000000000
0.998930000000000	 0.000100000000000
0.995720000000000	 0.000420000000000
0.990390000000000	 0.000880000000000
0.982960000000000	 0.001500000000000
0.973470000000000	 0.002260000000000
0.961940000000000	 0.003200000000000
0.948440000000000	 0.004360000000000
0.933010000000000	 0.005840000000000
0.915730000000000	 0.007620000000000
0.896680000000000	 0.009640000000000
0.875920000000000	 0.011900000000000
0.853550000000000	 0.014400000000000
0.829670000000000	 0.017190000000000
0.804380000000000	 0.020250000000000
0.777790000000000	 0.023540000000000
0.750000000000000	 0.027300000000000
0.721140000000000	 0.031810000000000
0.691340000000000	 0.037050000000000
0.660720000000000	 0.042750000000000
0.629410000000000	 0.048380000000000
0.597550000000000	 0.053620000000000
0.565260000000000	 0.058450000000000
0.532700000000000	 0.062780000000000
0.500000000000000	 0.066580000000000
0.467300000000000	 0.069720000000000
0.434740000000000	 0.072130000000000
0.402450000000000	 0.073800000000000
0.370590000000000	 0.074770000000000
0.339280000000000	 0.075070000000000
0.308660000000000	 0.074710000000000
0.278860000000000	 0.073750000000000
0.250000000000000	 0.072230000000000
0.222210000000000	 0.070200000000000
0.195620000000000	 0.067680000000000
0.170330000000000	 0.064710000000000
0.146450000000000	 0.061330000000000
0.124080000000000	 0.057570000000000
0.103320000000000	 0.053480000000000
0.084270000000000	 0.049090000000000
0.066990000000000	 0.044450000000000
0.051560000000000	 0.039610000000000
0.038060000000000	 0.034620000000000
0.026530000000000	 0.029480000000000
0.017040000000000	 0.024360000000000
0.009610000000000	 0.019400000000000
0.004280000000000	 0.014060000000000
0.001070000000000	 0.007610000000000
0.000000000000000	 0.000000000000000
0.001070000000000	 -0.007610000000000
0.004280000000000	 -0.014060000000000
0.009610000000000	 -0.019400000000000
0.017040000000000	 -0.024360000000000
0.026530000000000	 -0.029480000000000
0.038060000000000	 -0.034620000000000
0.051560000000000	 -0.039610000000000
0.066990000000000	 -0.044450000000000
0.084270000000000	 -0.049090000000000
0.103320000000000	 -0.053480000000000
0.124080000000000	 -0.057570000000000
0.146450000000000	 -0.061330000000000
0.170330000000000	 -0.064710000000000
0.195620000000000	 -0.067680000000000
0.222210000000000	 -0.070200000000000
0.250000000000000	 -0.072230000000000
0.278860000000000	 -0.073750000000000
0.308660000000000	 -0.074710000000000
0.339280000000000	 -0.075070000000000
0.370590000000000	 -0.074770000000000
0.402450000000000	 -0.073800000000000
0.434740000000000	 -0.072130000000000
0.467300000000000	 -0.069720000000000
0.500000000000000	 -0.066580000000000
0.532700000000000	 -0.062780000000000
0.565260000000000	 -0.058450000000000
0.597550000000000	 -0.053620000000000
0.629410000000000	 -0.048380000000000
0.660720000000000	 -0.042750000000000
0.691340000000000	 -0.037050000000000
0.721140000000000	 -0.031810000000000
0.750000000000000	 -0.027300000000000
0.777790000000000	 -0.023540000000000
0.804380000000000	 -0.020250000000000
0.829670000000000	 -0.017190000000000
0.853550000000000	 -0.014400000000000
0.875920000000000	 -0.011900000000000
0.896680000000000	 -0.009640000000000
0.915730000000000	 -0.007620000000000
0.933010000000000	 -0.005840000000000
0.948440000000000	 -0.004360000000000
0.961940000000000	 -0.003200000000000
0.973470000000000	 -0.002260000000000
0.982960000000000	 -0.001500000000000
0.990390000000000	 -0.000880000000000
0.995720000000000	 -0.000420000000000
0.998930000000000	 -0.000100000000000
1.000000000000000	 0.000000000000000
