  
       XFOIL         Version 6.99
  
 Calculated polar for: windex1200 originalprofil                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.500 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -4.000  -0.2081   0.00951   0.00167  -0.0272   0.5979   0.0290  46.9697 160.0895
  -3.800  -0.1857   0.00935   0.00159  -0.0273   0.5964   0.0311  47.1351 160.6114
  -3.600  -0.1631   0.00922   0.00152  -0.0274   0.5947   0.0335  47.3191 161.2096
  -3.400  -0.1407   0.00907   0.00144  -0.0275   0.5930   0.0377  47.5098 162.1241
  -3.200  -0.1185   0.00890   0.00136  -0.0276   0.5913   0.0468  47.6927 163.8560
  -3.000  -0.0965   0.00872   0.00129  -0.0277   0.5897   0.0654  47.8693 166.6907
  -2.800  -0.0740   0.00859   0.00123  -0.0279   0.5881   0.0770  48.0507 168.1936
  -2.600  -0.0520   0.00837   0.00115  -0.0280   0.5863   0.1008  48.2491 171.0706
  -2.400  -0.0309   0.00806   0.00107  -0.0280   0.5844   0.1506  48.4565 176.6763
  -2.200  -0.0099   0.00773   0.00097  -0.0280   0.5826   0.2085  48.6564 182.9528
  -2.000   0.0103   0.00732   0.00086  -0.0280   0.5809   0.2899  48.8489 191.6203
  -1.800   0.0299   0.00683   0.00075  -0.0279   0.5791   0.3911  49.0496 202.3204
  -1.600   0.0491   0.00626   0.00062  -0.0277   0.5770   0.5101  49.2866 214.9161
  -1.400   0.0681   0.00571   0.00054  -0.0274   0.5748   0.6278  49.5313 227.5974
  -1.200   0.0907   0.00562   0.00058  -0.0275   0.5728   0.6769  49.7632 233.0528
  -1.000   0.1142   0.00563   0.00060  -0.0278   0.5709   0.6953  49.9813 235.0532
  -0.800   0.1378   0.00563   0.00065  -0.0281   0.5686   0.7098  50.2424 236.6010
  -0.600   0.1616   0.00564   0.00067  -0.0284   0.5662   0.7181  50.5113 237.4873
  -0.400   0.1855   0.00566   0.00067  -0.0288   0.5641   0.7236  50.7557 238.0585
  -0.200   0.2091   0.00568   0.00067  -0.0291   0.5621   0.7272  50.9812 238.4379
   0.000   0.2331   0.00570   0.00068  -0.0295   0.5597   0.7319  51.2646 238.9358
   0.200   0.2567   0.00571   0.00071  -0.0298   0.5572   0.7379  51.5574 239.5581
   0.400   0.2803   0.00573   0.00073  -0.0301   0.5549   0.7442  51.8260 240.2162
   0.600   0.3039   0.00577   0.00075  -0.0304   0.5527   0.7492  52.0838 240.7460
   0.800   0.3277   0.00578   0.00076  -0.0308   0.5500   0.7531  52.4000 241.1507
   1.000   0.3513   0.00579   0.00078  -0.0311   0.5474   0.7568  52.7112 241.5335
   1.200   0.3750   0.00583   0.00077  -0.0315   0.5450   0.7601  52.9918 241.8816
   1.400   0.3987   0.00584   0.00079  -0.0318   0.5424   0.7627  53.3004 242.1483
   1.600   0.4223   0.00586   0.00080  -0.0322   0.5399   0.7651  53.6040 242.4038
   1.800   0.4459   0.00590   0.00080  -0.0326   0.5375   0.7676  53.8926 242.6627
   2.000   0.4696   0.00594   0.00080  -0.0330   0.5349   0.7696  54.1916 242.8734
   2.200   0.4933   0.00597   0.00080  -0.0334   0.5322   0.7711  54.5117 243.0261
   2.400   0.5167   0.00600   0.00081  -0.0337   0.5296   0.7724  54.8068 243.1626
   2.600   0.5402   0.00604   0.00082  -0.0341   0.5274   0.7736  55.0690 243.2831
   2.800   0.5639   0.00607   0.00083  -0.0345   0.5252   0.7747  55.3175 243.3995
   3.000   0.5875   0.00610   0.00084  -0.0349   0.5229   0.7758  55.5749 243.5139
   3.200   0.6109   0.00616   0.00085  -0.0353   0.5207   0.7769  55.8291 243.6260
   3.400   0.6343   0.00621   0.00086  -0.0357   0.5186   0.7780  56.0712 243.7441
   3.600   0.6580   0.00624   0.00088  -0.0361   0.5163   0.7791  56.3231 243.8597
   3.800   0.6815   0.00629   0.00089  -0.0365   0.5140   0.7801  56.5846 243.9666
   4.000   0.7048   0.00634   0.00090  -0.0369   0.5119   0.7811  56.8287 244.0720
   4.200   0.7280   0.00639   0.00092  -0.0373   0.5094   0.7822  57.1011 244.1798
   4.400   0.7515   0.00641   0.00093  -0.0377   0.5063   0.7832  57.4569 244.2910
   4.600   0.7746   0.00647   0.00094  -0.0380   0.5029   0.7844  57.8348 244.4089
   4.800   0.7979   0.00652   0.00095  -0.0384   0.4997   0.7856  58.1931 244.5389
   5.000   0.8212   0.00656   0.00096  -0.0388   0.4961   0.7870  58.5997 244.6812
   5.200   0.8441   0.00664   0.00097  -0.0391   0.4923   0.7884  59.0268 244.8278
   5.400   0.8676   0.00667   0.00097  -0.0396   0.4876   0.7897  59.5501 244.9677
   5.600   0.8904   0.00674   0.00098  -0.0399   0.4825   0.7910  60.1256 245.1039
   5.800   0.9133   0.00679   0.00098  -0.0402   0.4766   0.7923  60.7910 245.2452
   6.000   0.9362   0.00685   0.00099  -0.0406   0.4705   0.7938  61.4744 245.3984
   6.200   0.9589   0.00693   0.00100  -0.0409   0.4651   0.7954  62.0892 245.5648
   6.400   0.9818   0.00699   0.00101  -0.0412   0.4593   0.7971  62.7578 245.7425
   6.600   1.0044   0.00708   0.00103  -0.0416   0.4519   0.7988  63.6048 245.9270
   6.800   1.0264   0.00720   0.00105  -0.0418   0.4422   0.8006  64.7272 246.1079
   7.000   1.0477   0.00737   0.00109  -0.0419   0.4292   0.8024  66.2286 246.3019
   7.200   1.0680   0.00761   0.00116  -0.0419   0.4132   0.8045  68.0649 246.5245
   7.400   1.0881   0.00787   0.00124  -0.0419   0.3967   0.8069  69.9421 246.7769
   7.600   1.1072   0.00818   0.00135  -0.0418   0.3762   0.8094  72.2921 247.0431
   7.800   1.1245   0.00860   0.00150  -0.0414   0.3510   0.8121  75.1750 247.3197
   8.000   1.1395   0.00915   0.00172  -0.0407   0.3207   0.8153  78.6414 247.6586
   8.200   1.1531   0.00975   0.00196  -0.0398   0.2915   0.8188  81.9670 248.0318
   8.400   1.1649   0.01037   0.00222  -0.0387   0.2612   0.8225  85.4384 248.4227
   8.600   1.1730   0.01114   0.00252  -0.0370   0.2276   0.8274  89.3435 248.9429
   8.800   1.1779   0.01194   0.00284  -0.0349   0.1978   0.8327  92.8252 249.5224
   9.000   1.1792   0.01268   0.00310  -0.0322   0.1755   0.8396  95.4605 250.2695
   9.200   1.1735   0.01359   0.00340  -0.0285   0.1577   0.8491  97.5940 251.3178
   9.400   1.1704   0.01475   0.00389  -0.0260   0.1406   0.8597  99.6771 252.5022
   9.600   1.1692   0.01598   0.00448  -0.0240   0.1247   0.8696 101.6565 253.6257
